"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DARS1",7.88203118946561e-134,2.06270706267389,0.951,0.098,1.55414186439224e-127,"10","DARS"
"gene100741",8.79869986888872e-134,2.41938334002372,0.988,0.112,1.73488628625809e-127,"10","gene10074"
"gene2532",9.04147220824134e-134,1.00900730849552,0.704,0.042,1.78275499510165e-127,"10","gene2532"
"gene111121",9.3766583534998e-134,2.25711744088489,0.963,0.106,1.84884542384883e-127,"10","gene11112"
"gene127141",1.05806655781143e-133,1.6641249352895,0.877,0.077,2.08624590956437e-127,"10","gene12714"
"HEXB",1.44808936998445e-133,1.80180952970867,0.84,0.07,2.85527455953495e-127,"10","HEXB"
"gene1057",1.55892101682531e-133,2.96168040663118,1,0.119,3.07380719168836e-127,"10","gene1057"
"gene6384",1.84615607182083e-133,2.42279808282027,0.951,0.103,3.64016377308095e-127,"10","gene6384"
"gene97401",1.94162419923945e-133,2.67910166527687,0.938,0.1,3.82840333972299e-127,"10","gene9740"
"gene12202",2.63423947536702e-133,1.82020191342786,0.901,0.086,5.19406958827335e-127,"10","gene12202"
"gene7775",5.4092032943047e-133,1.71404431569777,0.889,0.082,1.06656128231552e-126,"10","gene7775"
"gene11067",6.37777607874959e-133,2.35558150662292,0.926,0.094,1.25753991166027e-126,"10","gene11067"
"gene2436",7.832328584537e-133,2.12741772099352,0.975,0.11,1.54434173835466e-126,"10","gene2436"
"RAB10",7.91147914794451e-133,1.64834287712817,0.815,0.067,1.5599482744397e-126,"10","RAB10"
"gene9112",9.06366968957459e-133,1.73290059568525,0.741,0.051,1.78713179014278e-126,"10","gene9112"
"gene62771",9.89171264655719e-133,2.09329401885859,0.975,0.11,1.95040140859871e-126,"10","gene6277"
"gene13422",1.13942536579055e-132,1.23750033934082,0.778,0.056,2.24666538327362e-126,"10","gene13422"
"gene110762",1.29105199723382e-132,2.50772735188727,0.963,0.107,2.54563564870178e-126,"10","gene11076"
"AAAS1",2.89507936463016e-132,1.88086928386273,0.914,0.089,5.70838142244761e-126,"10","AAAS"
"gene345",3.1028096014133e-132,3.2553702894724,0.988,0.117,6.11797414001547e-126,"10","gene345"
"gene8601",3.34647441631485e-132,1.49546288768613,0.815,0.066,6.59842096979205e-126,"10","gene8601"
"gene5053",3.5608093271618e-132,1.25333612854472,0.704,0.044,7.02103647325926e-126,"10","gene5053"
"C7orf60",5.09731007283479e-132,2.1105622790714,0.914,0.091,1.00506364280422e-125,"10","C7orf60"
"gene14543",6.94590838677144e-132,1.97700903972713,0.914,0.092,1.36956156993417e-125,"10","gene14543"
"gene131851",7.42698943341333e-132,2.04759238903155,0.938,0.098,1.4644188696301e-125,"10","gene13185"
"sptf-32",9.05750988604042e-132,2.65262399281281,0.963,0.109,1.78591722903299e-125,"10","sptf-3"
"gene42462",2.23496400786366e-131,1.93231895377399,0.914,0.09,4.4067969873972e-125,"10","gene4246"
"gene8532",2.63949040241186e-131,1.01741954831172,0.704,0.043,5.20442311942679e-125,"10","gene8532"
"TM2D3",2.72319137801062e-131,2.040729946795,0.914,0.091,5.36946076916658e-125,"10","TM2D3"
"DDX25",2.76941358904951e-131,1.49109343832882,0.889,0.08,5.46059955244914e-125,"10","DDX25"
"CPVL.11",4.2884124272905e-131,2.91414487815808,0.975,0.114,8.45569006874733e-125,"10","CPVL.1"
"CRIPT1",4.90529434645703e-131,2.6052387433845,1,0.119,9.67202884350969e-125,"10","CRIPT"
"gene2996",6.94838587847e-131,1.55931667429236,0.827,0.069,1.37005007010309e-124,"10","gene2996"
"gene5796",7.78866633563884e-131,1.46181244284323,0.79,0.06,1.53573262132949e-124,"10","gene5796"
"gene12680",1.21106377717067e-130,1.74567520629979,0.827,0.069,2.3879186358276e-124,"10","gene12680"
"gene133941",1.32835959898552e-130,1.47619286075582,0.852,0.073,2.61919702437849e-124,"10","gene13394"
"LMAN22",1.54745185484097e-130,2.15542560795639,0.988,0.115,3.05119283713825e-124,"10","LMAN2"
"gene48011",1.64158450438967e-130,2.58801275859904,1,0.121,3.23679917128384e-124,"10","gene4801"
"RAB39B",2.31226934751693e-130,1.4292391460328,0.815,0.065,4.55922402277455e-124,"10","RAB39B"
"HAT1",3.49030592250713e-130,1.72328284424174,0.877,0.08,6.8820211736212e-124,"10","HAT1"
"SLC39A7",3.73989344016779e-130,2.01704200673545,0.926,0.097,7.37414611033116e-124,"10","SLC39A7"
"gene5452",4.10771705256813e-130,1.56288328931255,0.815,0.067,8.09940342155236e-124,"10","gene5452"
"gene13476",4.18770621312031e-130,2.59414825543024,1,0.122,8.25712228883861e-124,"10","gene13476"
"gene4192",4.65175223769591e-130,1.74988446113063,0.889,0.084,9.17210642993361e-124,"10","gene419"
"gene7954",5.86551070550591e-130,1.49836206612402,0.815,0.065,1.15653383301134e-123,"10","gene7954"
"FIGNL1.1",6.02430661585533e-130,1.48475497216679,0.815,0.066,1.18784446427326e-123,"10","FIGNL1.1"
"gene14197",6.1826223485796e-130,1.35073005248094,0.778,0.057,1.21906041636789e-123,"10","gene14197"
"gene28611",7.12207047829402e-130,2.32009759457628,0.926,0.098,1.40429638317877e-123,"10","gene2861"
"gene6917",8.49406787970764e-130,1.64631712992168,0.926,0.091,1.67482038240172e-123,"10","gene6917"
"gene148",8.96562683464137e-130,1.20999397085421,0.753,0.053,1.76780016080846e-123,"10","gene148"
"gene10699",9.42767736771116e-130,1.84806437107557,0.889,0.086,1.85890511328166e-123,"10","gene10699"
"gene13588",1.0858010988172e-129,1.48553186885662,0.815,0.067,2.1409315739961e-123,"10","gene13588"
"gene10819",1.29426518593426e-129,1.35208541004606,0.84,0.071,2.55197126316144e-123,"10","gene10819"
"gene131841",1.31259626363311e-129,1.64173813270157,0.864,0.079,2.58811562060737e-123,"10","gene13184"
"gene14353",1.38312348355887e-129,2.00824282997353,0.938,0.1,2.72717787807764e-123,"10","gene14353"
"G2E3",1.52817541144516e-129,1.86793445454544,0.877,0.082,3.01318445204323e-123,"10","G2E3"
"gene122491",1.66309959286882e-129,1.80206426275816,0.889,0.085,3.27922161153787e-123,"10","gene12249"
"gene11353",1.79103770621483e-129,1.33843770186564,0.753,0.054,3.53148397034221e-123,"10","gene11353"
"gene57001",2.06091209849889e-129,2.0374262226717,0.914,0.092,4.06360961295147e-123,"10","gene5700"
"gene10512",2.13929968198395e-129,1.49606670976056,0.84,0.07,4.21817056585089e-123,"10","gene10512"
"gene4163",3.28695003343447e-129,1.28772574927416,0.765,0.056,6.48105358927452e-123,"10","gene4163"
"gene8609",3.53759759777341e-129,1.3903892982227,0.802,0.062,6.97526867620251e-123,"10","gene8609"
"AURKA.1",4.14613722941346e-129,2.68234555833288,0.975,0.117,8.17515852050767e-123,"10","AURKA.1"
"gene105812",5.00463867448431e-129,2.29578211872949,0.914,0.092,9.86791132033046e-123,"10","gene10581"
"gene87711",6.1135349482329e-129,1.33648109674266,0.728,0.05,1.20543808747831e-122,"10","gene8771"
"gene3465",7.36149152520114e-129,1.48330106097095,0.852,0.075,1.45150429992899e-122,"10","gene3465"
"gene5223",7.5304188910649e-129,2.38816671665869,0.963,0.108,1.48481260397139e-122,"10","gene5223"
"gene10332",7.56318699198305e-129,1.59943484425642,0.864,0.078,1.49127366410036e-122,"10","gene1033"
"gene69411",1.18455690993234e-128,1.58989056307012,0.877,0.081,2.33565364082982e-122,"10","gene6941"
"gene55111",1.75132212913609e-128,1.63422799059429,0.889,0.086,3.45317466209048e-122,"10","gene5511"
"gene2008",1.80943356934346e-128,1.2972023812858,0.79,0.061,3.56775606865367e-122,"10","gene2008"
"gene14546",1.96518337667668e-128,2.58239476682881,0.975,0.117,3.87485621851238e-122,"10","gene14546"
"gene7941",2.01220759739288e-128,1.36933179001681,0.765,0.057,3.9675763667822e-122,"10","gene7941"
"gene8031",3.29358528091685e-128,1.27206459881265,0.716,0.048,6.49413665840363e-122,"10","gene8031"
"gene2",6.48797325296235e-128,1.31481941015643,0.79,0.063,1.27926807254483e-121,"10","gene2"
"gene6596",7.26347521826761e-128,1.92968026900966,0.864,0.081,1.43217790520448e-121,"10","gene6596"
"gene4889",7.34774889049766e-128,1.11780696365232,0.716,0.048,1.44879459180854e-121,"10","gene4889"
"gene9490",1.01247522286493e-127,1.46766731716508,0.728,0.052,1.99635105810959e-121,"10","gene9490"
"gene12790",1.62506489463786e-127,1.49472429313734,0.765,0.058,3.20422658119689e-121,"10","gene12790"
"DDX11",1.69325583013339e-127,1.35721408605114,0.79,0.062,3.33868226283301e-121,"10","DDX11"
"gene9731",1.76575833558372e-127,1.87138352066345,0.889,0.086,3.48163929546221e-121,"10","gene9731"
"CAPN1",1.87584891258732e-127,1.74210948900168,0.901,0.091,3.69871072094079e-121,"10","CAPN1"
"PDP12",1.96614488186241e-127,2.15707854297488,0.914,0.097,3.87675206924685e-121,"10","PDP1"
"TAMM41",2.11647907089722e-127,1.78232957115916,0.889,0.086,4.1731739574788e-121,"10","TAMM41"
"C2orf43",2.7385952469513e-127,1.54315834272355,0.852,0.077,5.39983339396197e-121,"10","C2orf43"
"Oxld1",2.94162160229468e-127,2.44345461846507,0.938,0.105,5.80015121918935e-121,"10","Oxld1"
"gene2742",3.73461925589562e-127,1.31642128530796,0.728,0.051,7.36374672166995e-121,"10","gene2742"
"TK2",5.32865237018145e-127,1.70550219735217,0.802,0.066,1.05067862968624e-120,"10","TK2"
"gene3528",6.18896862853586e-127,1.37223112169186,0.704,0.047,1.22031174602215e-120,"10","gene3528"
"HEXIM1",7.65712578940757e-127,1.3566004699781,0.741,0.053,1.50979607466418e-120,"10","HEXIM1"
"CHMP7",1.37235453277872e-126,1.74161089039955,0.889,0.087,2.70594416707003e-120,"10","CHMP7"
"gene300",1.39351734562929e-126,1.43844354667084,0.802,0.067,2.74767200679658e-120,"10","gene300"
"MED21",1.39504566828492e-126,1.37007500734821,0.802,0.065,2.75068548157781e-120,"10","MED21"
"gene12203",1.99734390587094e-126,1.27797419596653,0.741,0.054,3.93826883843275e-120,"10","gene12203"
"SLC25A20",2.48411344903767e-126,1.00119461900028,0.704,0.045,4.89805814548037e-120,"10","SLC25A20"
"gene104801",3.22717234156259e-126,3.13732167449308,0.975,0.119,6.36318674599307e-120,"10","gene10480"
"gene51033",3.2776978261113e-126,2.18733335109659,0.938,0.105,6.46281052172844e-120,"10","gene5103"
"gene121551",3.90933704314999e-126,2.62476410584013,0.914,0.098,7.70824704284211e-120,"10","gene12155"
"gene1331",4.03754855286443e-126,1.45296559723452,0.815,0.069,7.9610484717561e-120,"10","gene1331"
"gene10775",4.88705469885294e-126,1.72440905280928,0.889,0.087,9.63606476362738e-120,"10","gene10775"
"gene14375",6.97684042696766e-126,2.32084599370212,0.988,0.122,1.37566060423948e-119,"10","gene14375"
"gene6535",8.39061342297188e-126,1.47280447459085,0.778,0.062,1.65442171885851e-119,"10","gene6535"
"gene10564",1.20955243896887e-125,1.91315154303603,0.901,0.093,2.38493865019418e-119,"10","gene10564"
"gene3695",1.32983361287652e-125,1.59306230787275,0.84,0.075,2.62210341569012e-119,"10","gene3695"
"gene35661",1.62577982928633e-125,2.51129113342918,1,0.128,3.2056362557348e-119,"10","gene3566"
"gene137782",1.99947228965717e-125,2.12037934595873,0.901,0.095,3.9424654855484e-119,"10","gene13778"
"gene73422",2.00212451838175e-125,1.81459264341606,0.926,0.095,3.94769502549277e-119,"10","gene7342"
"CLCN2",2.14023448412309e-125,2.83496558086619,0.988,0.126,4.22001376477315e-119,"10","CLCN2"
"SQSTM1",3.4207770397936e-125,1.66679269640612,0.84,0.076,6.74492739054414e-119,"10","SQSTM1"
"CARS21",4.29924739450224e-125,1.95274771738183,0.914,0.096,8.47705394785197e-119,"10","CARS2"
"gene25641",4.71725822126898e-125,2.37591579203235,0.938,0.109,9.30126804956177e-119,"10","gene2564"
"gene732",5.50891436825943e-125,1.10680959824853,0.79,0.062,1.08622184323586e-118,"10","gene732"
"gene6425",6.26363678498072e-125,2.36378654846209,0.951,0.111,1.23503446216961e-118,"10","gene642"
"gene19813",6.61025606178985e-125,2.06349712606983,0.951,0.108,1.30337922206023e-118,"10","gene1981"
"EPT1",1.1930430302206e-124,3.06561902749422,0.988,0.127,2.35238617396655e-118,"10","EPT1"
"PROSC",1.21785046514153e-124,1.80281104683629,0.889,0.09,2.4013003081942e-118,"10","PROSC"
"gene14550",1.21898979258976e-124,2.35881506315612,0.988,0.125,2.40354678050824e-118,"10","gene14550"
"gene8169",1.28840553556209e-124,1.9371991452076,0.877,0.086,2.54041747996115e-118,"10","gene8169"
"gene38571",1.47886771863748e-124,1.84574206520091,0.827,0.075,2.9159618608266e-118,"10","gene3857"
"POLDIP3",1.67319479722325e-124,1.57027507479133,0.827,0.074,3.29912686100934e-118,"10","POLDIP3"
"gene18831",2.3086810475065e-124,2.01698382811006,0.926,0.102,4.55214878146408e-118,"10","gene1883"
"gene5372",2.56114449187461e-124,1.28663587234733,0.827,0.072,5.04994433528724e-118,"10","gene5372"
"gene28242",2.895717033825e-124,2.08449197184308,0.951,0.109,5.70963874859554e-118,"10","gene2824"
"CHEK1",3.4760243886975e-124,1.61204460219538,0.889,0.089,6.85386151648746e-118,"10","CHEK1"
"gene1601",5.20292385073951e-124,1.51414174696458,0.802,0.067,1.02588807114672e-117,"10","gene1601"
"gene13548",5.60788788474701e-124,1.38337654521379,0.802,0.069,1.10573697604136e-117,"10","gene13548"
"gene46883",6.00914952952766e-124,2.16877948198808,0.963,0.116,1.18485586122947e-117,"10","gene4688"
"gene4398",7.09584678733302e-124,1.65015679474232,0.815,0.07,1.39912571904643e-117,"10","gene4398"
"gene5312",8.35972294175229e-124,2.23826667689404,0.963,0.117,1.64833087895689e-117,"10","gene531"
"gene6270",8.6583989313796e-124,1.41004823117012,0.741,0.055,1.70722240681445e-117,"10","gene6270"
"gene11292",9.40277108685663e-124,2.91530248810535,0.975,0.125,1.85399420988228e-117,"10","gene1129"
"CGGBP1.21",9.43097816074576e-124,2.32188924673404,0.963,0.12,1.85955594813849e-117,"10","CGGBP1.2"
"gene1910",9.46489620044257e-124,1.37085260628016,0.827,0.074,1.86624374779112e-117,"10","gene1910"
"ALKBH11",1.06722252602045e-123,1.73812551673328,0.877,0.086,2.1042992173484e-117,"10","ALKBH1"
"VAMP7",1.10610096474684e-123,2.22414039918643,0.963,0.113,2.18095789554248e-117,"10","VAMP7"
"gene6378",1.27354856451696e-123,1.27761250916959,0.741,0.055,2.511123202732e-117,"10","gene6378"
"GLDC1",1.30670777186492e-123,2.76649454603552,0.951,0.116,2.57650496929798e-117,"10","GLDC"
"gene78361",1.46195631238324e-123,3.00166931986803,0.988,0.129,2.88261674481058e-117,"10","gene7836"
"KMO",1.70931897221851e-123,1.65344976756126,0.79,0.066,3.37035481142877e-117,"10","KMO"
"gene11105",2.07715880993633e-123,1.19328748542854,0.728,0.052,4.09564411496838e-117,"10","gene11105"
"gene4062",2.46283306903328e-123,2.08603855056471,0.889,0.092,4.85609849236557e-117,"10","gene4062"
"gene143961",2.52174997300588e-123,1.98108095641953,0.914,0.1,4.97226807452425e-117,"10","gene14396"
"TMEM2091",3.10152499330806e-123,1.64878304749315,0.815,0.073,6.11544121013014e-117,"10","TMEM209"
"gene5221",3.60326143564525e-123,1.30081880763292,0.716,0.051,7.10474154551783e-117,"10","gene5221"
"gene66361",4.22264381003822e-123,1.64191259074633,0.877,0.086,8.32601060037428e-117,"10","gene6636"
"gene12023",4.74958745260511e-123,1.08627139021922,0.704,0.048,9.36501330843649e-117,"10","gene12023"
"gene13674",5.43291224093003e-123,1.70108290472141,0.877,0.087,1.07123610097905e-116,"10","gene13674"
"gene1986",5.58803938130294e-123,1.76150399461604,0.864,0.084,1.10182334142022e-116,"10","gene1986"
"gene41221",9.7349594419632e-123,2.05913401091424,0.938,0.11,1.91949354845693e-116,"10","gene4122"
"ZCRB11",1.27868771742471e-122,1.96590086136943,0.914,0.099,2.52125634289531e-116,"10","ZCRB1"
"gene8112",1.35895977569711e-122,1.59363437943736,0.877,0.087,2.67953301461011e-116,"10","gene8112"
"SAC3D1",1.3848854854907e-122,1.4857770728407,0.79,0.067,2.73065211067275e-116,"10","SAC3D1"
"gene63931",1.45999874192819e-122,1.96323422457032,0.926,0.103,2.87875689939314e-116,"10","gene6393"
"TOMM70A1",1.51196085235255e-122,1.38342570776036,0.827,0.073,2.9812133465087e-116,"10","TOMM70A"
"TIMM10.2",1.65086325181055e-122,1.29909802950596,0.704,0.049,3.25509456934722e-116,"10","TIMM10.2"
"gene1761",1.85564697798127e-122,1.61855801865808,0.815,0.075,3.6588774957755e-116,"10","gene1761"
"gene78",1.97680573024325e-122,1.10736675903389,0.704,0.049,3.89777262902431e-116,"10","gene78"
"gene108741",2.96137598691058e-122,1.86438331515973,0.938,0.106,5.8391019863189e-116,"10","gene10874"
"gene46592",3.32673950388491e-122,1.81948645760962,0.889,0.09,6.55950859700358e-116,"10","gene4659"
"SLC25A37",3.90833179744887e-122,1.39808916549985,0.79,0.066,7.7062649466152e-116,"10","SLC25A37"
"IMMP1L",4.93101327549578e-122,2.93265693479855,0.963,0.121,9.72274021899863e-116,"10","IMMP1L"
"gene4099",5.27124903923717e-122,1.88930586351134,0.864,0.085,1.0393601106863e-115,"10","gene4099"
"gene27951",7.75218201332859e-122,2.3384517227025,0.963,0.117,1.52853881413267e-115,"10","gene2795"
"gene66542",7.84352731365646e-122,2.10613204122524,0.988,0.123,1.54654985112841e-115,"10","gene6654"
"gene84572",1.9370012327986e-121,3.24949097001093,1,0.137,3.81928799177434e-115,"10","gene8457"
"TIMM211",2.20529764575796e-121,2.57814054858401,1,0.135,4.34830224891619e-115,"10","TIMM21"
"UCP2",2.52906680915308e-121,1.59455607850769,0.938,0.102,4.98669506814801e-115,"10","UCP2"
"gene6092",2.57244007584305e-121,1.70572118774843,0.827,0.078,5.07221643686376e-115,"10","gene6092"
"gene11700",2.66098786580944e-121,1.88928765053939,0.741,0.059,5.24681080737337e-115,"10","gene11700"
"TBC1D23",2.67749144244102e-121,1.4449504888113,0.84,0.076,5.2793517841074e-115,"10","TBC1D23"
"gene15991",2.74594124328761e-121,1.88136548164608,0.877,0.094,5.41431788427608e-115,"10","gene1599"
"gene3728",3.18046433385233e-121,2.18313761238466,0.914,0.101,6.27109009166633e-115,"10","gene3728"
"gene43661",3.59856133540823e-121,1.69169776171084,0.864,0.085,7.09547410877518e-115,"10","gene4366"
"gene8526",3.7676140426475e-121,2.0335635830393,0.901,0.101,7.42880429143233e-115,"10","gene8526"
"gene2821",4.14612009873853e-121,1.62368477803243,0.926,0.101,8.17512474304799e-115,"10","gene2821"
"ACN91",4.9586503979994e-121,2.48305671683502,0.975,0.126,9.77723379820651e-115,"10","ACN9"
"gene7612",5.55712726294709e-121,1.89940179809605,0.79,0.07,1.09572823520977e-114,"10","gene7612"
"gene7847",6.07083237112261e-121,1.70961286898574,0.852,0.083,1.19701819402581e-114,"10","gene7847"
"gene17271",6.10349690057511e-121,1.53721282280728,0.877,0.088,1.20345883241997e-114,"10","gene1727"
"gene132061",7.5162823097123e-121,2.75119082252449,0.975,0.132,1.48202521930222e-114,"10","gene13206"
"gene71031",8.26870048409055e-121,2.23623963061308,0.951,0.116,1.6303834985607e-114,"10","gene7103"
"gene2947",9.47154423149499e-121,2.00872785100378,0.914,0.103,1.86755457530829e-114,"10","gene2947"
"RFWD22",9.97438987791351e-121,2.27946087483457,0.938,0.114,1.96670331649456e-114,"10","RFWD2"
"MAU2",1.01675727709186e-120,2.05562358782176,0.926,0.108,2.0047942113777e-114,"10","MAU2"
"gene48381",1.13441818158739e-120,2.19201233308427,0.889,0.096,2.23679245279948e-114,"10","gene4838"
"PIGC",1.90753904252811e-120,1.28538326409081,0.765,0.062,3.76119582972192e-114,"10","PIGC"
"CYB561D2.11",1.91560382501242e-120,1.80759702667507,0.914,0.102,3.77709758877971e-114,"10","CYB561D2.1"
"GOT2",1.93618680933386e-120,1.17588398768597,0.728,0.054,3.81768214986447e-114,"10","GOT2"
"DLGAP1",2.13509691106863e-120,1.6582207641445,0.926,0.102,4.2098837396903e-114,"10","DLGAP1"
"gene36231",2.21079052912011e-120,2.2120481442066,0.901,0.1,4.35913285816416e-114,"10","gene3623"
"ALDH3A2",2.42599123371655e-120,1.23836547690835,0.704,0.049,4.7834554930543e-114,"10","ALDH3A2"
"MPI1",2.73270688516312e-120,1.61017654207583,0.864,0.085,5.38822299894104e-114,"10","MPI"
"gene6352",2.85890330638179e-120,2.47311240565386,0.951,0.119,5.63705117106821e-114,"10","gene6352"
"gene696",2.93895579758301e-120,2.04233820365831,0.889,0.096,5.7948949107517e-114,"10","gene696"
"WDR911",2.95457401703356e-120,2.62811106187959,0.963,0.12,5.82569018180798e-114,"10","WDR91"
"gene5222",3.75405225575979e-120,1.92517731568593,0.815,0.075,7.40206379745112e-114,"10","gene5222"
"gene94501",4.36895748351111e-120,1.31623201082747,0.827,0.075,8.61450502498548e-114,"10","gene9450"
"FDX1",4.39014460662682e-120,1.60206927652178,0.815,0.073,8.65628079855026e-114,"10","FDX1"
"gene6307",4.88217243987852e-120,1.38440483823016,0.753,0.06,9.62643815484779e-114,"10","gene6307"
"gene10431",6.14281644181834e-120,1.40262916741215,0.753,0.06,1.21121167476046e-113,"10","gene10431"
